status,homepro_name,homepro_brand,homepro_url,expected_twd_name,expected_twd_url,matched_twd_name,matched_twd_url,confidence
NOT_FOUND,บล็อกกระแทกไร้สาย (พร้อมแบตเตอรี่) ROWEL RW-PT-DIW380 20 โวลต์,ROWEL,https://www.homepro.co.th/p/1251520,บล็อกกระแทกไร้สาย 20V 380 Nm. Brushless ROWEL รุ่น RW-PT-DIW380-S (รวมแบต 4 Ah x 1),https://www.thaiwatsadu.com/th/sku/60403208,,,0
NOT_FOUND,บันไดพลาสติก 2 ขั้น MATALL สีขาว,MATALL,https://www.homepro.co.th/p/182575,บันไดพลาสติก 2 ชั้น PIONEER รุ่น PN999 สีขาว,https://www.thaiwatsadu.com/th/sku/60025255,,,0
NOT_FOUND,บานพับ ไม่เซาะร่อง 4X3 นิ้ว X 2 มม. SOLO 43203 สีสเตนเลส (แพ็ก 3 ชิ้น),SOLO,https://www.homepro.co.th/p/1164721,บานพับประตูผีเสื้อสเตนเลสลูกปืนหัวตัด SOLO รุ่น 43203/3 SS ขนาด 4 x 3 นิ้ว หนา 2.0 มม. (แพ็ก 3 ชิ้น),https://www.thaiwatsadu.com/th/sku/60326545,,,0
NOT_FOUND,ประแจแหวนข้างปากตาย STANLEY 6 มม.,STANLEY,https://www.homepro.co.th/p/1101688,ประแจแหวนข้างปากตาย STANLEY รุ่น STMT80215-8 ขนาด 1 นิ้ว สีเงิน,https://www.thaiwatsadu.com/th/sku/60289146,,,0
NOT_FOUND,ประแจแหวนข้างปากตาย STANLEY 13 มม.,STANLEY,https://www.homepro.co.th/p/1101668,ประแจแหวนข้างปากตาย STANLEY รุ่น STMT80223-8 ขนาด 13 มม. สีเงิน,https://www.thaiwatsadu.com/th/sku/60289153,,,0
NOT_FOUND,ประแจแหวนข้างปากตาย STANLEY 14 มม.,STANLEY,https://www.homepro.co.th/p/1101669,ประแจแหวนข้างปากตาย STANLEY รุ่น STMT80224-8 ขนาด 14 มม. สีเงิน,https://www.thaiwatsadu.com/th/sku/60289154,,,0
NOT_FOUND,ประแจแหวนข้างปากตาย STANLEY 21 มม.,STANLEY,https://www.homepro.co.th/p/1101680,ประแจแหวนข้างปากตาย STANLEY รุ่น STMT80235-8 ขนาด 21 มม. สีเงิน,https://www.thaiwatsadu.com/th/sku/60289163,,,0
NOT_FOUND,ประแจแหวนข้างปากตาย STANLEY 25 มม.,STANLEY,https://www.homepro.co.th/p/1101657,ประแจแหวนข้างปากตาย STANLEY รุ่น STMT80240-8 ขนาด 25 มม. สีเงิน,https://www.thaiwatsadu.com/th/sku/60289203,,,0
NOT_FOUND,ประแจแหวนข้างปากตาย STANLEY 27 มม.,STANLEY,https://www.homepro.co.th/p/1101814,ประแจแหวนข้างปากตาย STANLEY รุ่น STMT80242-8 ขนาด 27 มม. สีเงิน,https://www.thaiwatsadu.com/th/sku/60289205,,,0
NOT_FOUND,ประแจแหวนข้างปากตาย STANLEY 28 มม.,STANLEY,https://www.homepro.co.th/p/1101787,ประแจแหวนข้างปากตาย STANLEY รุ่น STMT80243-8 ขนาด 28 มม. สีเงิน,https://www.thaiwatsadu.com/th/sku/60289206,,,0
NOT_FOUND,ประแจแหวนข้างปากตาย STANLEY 30 มม.,STANLEY,https://www.homepro.co.th/p/1101815,ประแจแหวนข้างปากตาย STANLEY รุ่น STMT80244-8 ขนาด 30 มม. สีเงิน,https://www.thaiwatsadu.com/th/sku/60289207,,,0
NOT_FOUND,ประแจแหวนข้างปากตาย STANLEY 32 มม.,STANLEY,https://www.homepro.co.th/p/1101788,ประแจแหวนข้างปากตาย STANLEY รุ่น STMT80245-8 ขนาด 32 มม. สีเงิน,https://www.thaiwatsadu.com/th/sku/60289208,,,0
NOT_FOUND,ซีเมนต์ฉาบบาง BESBOND SUPER SKIM 20 กก. สีขาว,BESBOND,https://www.homepro.co.th/p/1173126,ปูนฉาบบางแต่งผิว 20 กก. BESBOND รุ่น GBS005AM01A สีขาว,https://www.thaiwatsadu.com/th/sku/60340321,,,0
NOT_FOUND,ซีเมนต์ฉาบ LANKO 110 EXTRA 20 กก. สีขาว,LANKO,https://www.homepro.co.th/p/1230633?lang=th&gad_source=1&gclid=CjwKCAiAzPy8BhBoEiwAbnM9O1DiHVRrg8iBvvOw87Npcu2z_LbcSQNNPcL1XcXzytYtNeJkNdVM0RoC2U0QAvD_BwE,ปูนฉาบแต่งผิวบาง LANKO รุ่น 110 ไวท์ เอ็กซ์ตร้า ขนาด 20 กก. สีขาว,https://www.thaiwatsadu.com/sku/60388761,,,0
NOT_FOUND,เทปฟิล์มอเนกประสงค์ BESBOND 2x20 ม.,BESBOND,https://www.homepro.co.th/p/1178653,พลาสติกกันฝุ่นอเนกประสงค์ BESBOND รุ่น GBP007AM00Q ขนาด 2 x 20 เมตร สีใส,https://www.thaiwatsadu.com/th/sku/60340865,,,0
NOT_FOUND,พาเลทพลาสติก MATALL LPN-120 สีดำ,MATALL,https://www.homepro.co.th/p/1198577,พาเลทพลาสติก SP รุ่น SP8M ขนาด 100 x 120 x 15 ซม. สีดำ,https://www.thaiwatsadu.com/th/sku/60275830,,,0
NOT_FOUND,พุกพลาสติก DEXZON UP-07 เบอร์ 7 (250 ตัว),DEXZON,https://www.homepro.co.th/p/1174615,พุ๊กพลาสติก เบอร์ 7 MR METAL รุ่น 7 * 0.25 kgs (แพ็ค 0.25 กก.) สีขาว,https://www.thaiwatsadu.com/th/sku/60244772,,,0
NOT_FOUND,พุกเหล็ก DEXZON 3/8 นิ้ว,DEXZON,https://www.homepro.co.th/p/1174238,พุ๊กเหล็ก MR METAL ขนาด 3/8 นิ้ว (แพ็ก 75 ตัว) สีซิงค์รุ้ง,https://www.thaiwatsadu.com/th/sku/60244790,,,0
NOT_FOUND,เขาควายทั่วไป ISEO 6411 SS สีสเตนเลส,ISEO,https://www.homepro.co.th/p/189178,มือจับก้านโยกห้องทั่วไปซิงค์ ISON รุ่น 6411,https://www.thaiwatsadu.com/th/sku/60064962,,,0
